source_page,source_column,source_store_area_sqm,source_open_year,source_open_month,source_name,corrected_name,corrected_prefecture,corrected_municipality,corrected_open_year,corrected_open_month,address,notes
4,right,42709,2003,3,,UNICUS南古谷(ウニクス南古谷),埼玉県,川越市,,,埼玉県川越市泉町3-1,google_maps_name_search
9,right,42700,2024,7,,ゆめが丘ソラトス,神奈川県,横浜市泉区,,,神奈川県横浜市泉区ゆめが丘31,google_maps_name_search|prefecture_municipality_corrected
7,left,42500,2000,4,,アクアシティお台場,東京都,港区,,,東京都港区台場1丁目7-1,google_maps_name_search|prefecture_municipality_corrected
21,left,42326,1971,6,,ミーナ天神、イオンショッパーズ福岡店,福岡県,福岡市中央区,,,福岡県福岡市中央区天神4丁目3-8,google_maps_name_search|prefecture_municipality_corrected
4,right,42290,2000,4,,新田ショッピングセンターニコ・モール,群馬県,太田市,,,群馬県太田市新田市野井町592-13,google_maps_name_search
9,left,42200,2013,6,,MARK IS みなとみらい,神奈川県,横浜市西区,,,神奈川県横浜市西区みなとみらい3丁目5-1,google_maps_name_search|municipality_ward_corrected
8,left,42120,2006,3,,アリオ亀有,東京都,葛飾区,,,東京都葛飾区亀有3丁目49-3,google_maps_name_search|partial_name_match|ocr_name_corrected|prefecture_municipality_corrected
14,right,42020,2001,1,,イオンモール四日市北,三重県,四日市市,,,三重県四日市市富州原町2-40,google_maps_name_search|municipality_corrected
9,left,41994,1996,9,,ヨコハマスカイ(マルイシティ横浜ほか),神奈川県,横浜市西区,,,神奈川県横浜市西区高島2丁目19-12,google_maps_name_search|municipality_ward_corrected
7,left,41250,2003,4,,六本木ヒルズ,東京都,港区,,,東京都港区六本木6丁目10-1,google_maps_name_search|prefecture_municipality_corrected
19,left,41013,1994,4,,基町クレドパセーラ,広島県,広島市中区,,,広島県広島市中区基町6-78,google_maps_name_search|municipality_ward_corrected
16,right,41000,2006,12,,アリオ八尾,大阪府,八尾市,,,大阪府八尾市光町2丁目3,google_maps_name_search|partial_name_match|ocr_name_corrected
14,left,40793,2000,10,,イオン三好ショッピングセンター,愛知県,みよし市,,,愛知県みよし市三好町青木91,google_maps_name_search|user_verified_address
9,right,40424,1997,9,,ノクティプラザ(マルイファミリー溝口ほか),神奈川県,川崎市高津区,,,神奈川県川崎市高津区溝口1丁目3-1,google_maps_name_search|partial_name_match|ocr_name_corrected|municipality_ward_corrected
8,right,40403,1996,4,,フォレストサイドビル(フォーリス、MitteN府中),東京都,府中市,,,東京都府中市宮町1丁目41-2,google_maps_name_search
8,right,40200,1989,3,,セレオ国分寺(国分寺マルイほか),東京都,国分寺市,,,東京都国分寺市南町3丁目20-3,google_maps_name_search
2,left,40000,1992,11,,イオンモールつがる柏,青森県,つがる市,,,青森県つがる市柏稲盛幾世41,google_maps_name_search|partial_name_match|ocr_name_corrected
7,left,40000,2020,6,,住友不動産 ショッピングシティ 有明ガーデン,東京都,江東区,,,東京都江東区有明2丁目1-8,google_maps_name_search|prefecture_municipality_corrected
12,right,40000,2001,10,,イオンモール富士宮,静岡県,富士宮市,,,静岡県富士宮市浅間町1-8,google_maps_name_search
13,left,40000,1989,6,,名古屋PARCO,愛知県,名古屋市中区,,,愛知県名古屋市中区栄3丁目29-1,google_maps_name_search|prefecture_municipality_corrected
4,right,39203,1981,4,,コミュニティプラザ・コルソ,埼玉県,さいたま市浦和区,,,埼玉県さいたま市浦和区高砂1丁目12-1,google_maps_name_search|partial_name_match|ocr_name_corrected
4,left,39180,1994,10,,福田屋ショッピングプラザ宇都宮店,栃木県,宇都宮市,,,栃木県宇都宮市今泉町237,google_maps_name_search|municipality_corrected
2,left,38942,1997,11,,エルムの街ショッピングセンター,青森県,五所川原市,,,青森県五所川原市大字唐笠柳藤巻517-1,google_maps_name_search
7,left,38500,2008,10,,南砂町ショッピングセンター SUNAMO,東京都,江東区,,,東京都江東区新砂3丁目4-31,google_maps_name_search|prefecture_municipality_corrected
15,left,38300,2010,11,,京都ヨドバシ,京都府,京都市下京区,,,京都府京都市下京区東塩小路町590-2,google_maps_name_search|municipality_ward_corrected
6,right,38038,1990,6,,イオンスタイル新浦安,千葉県,浦安市,,,千葉県浦安市入船1丁目4-1,google_maps_name_search
21,left,38031,2014,9,,福岡三越、ラシック福岡天神,福岡県,福岡市中央区,,,福岡県福岡市中央区天神2丁目1-1,google_maps_name_search
13,left,38000,2010,3,,イオンモール新瑞橋,愛知県,名古屋市南区,,,愛知県名古屋市南区菊住1丁目7-10,google_maps_name_search|prefecture_municipality_corrected
9,right,38000,2000,3,,モザイクモール港北,神奈川県,横浜市都筑区,,,神奈川県横浜市都筑区中川中央1丁目31-1,google_maps_name_search|prefecture_municipality_corrected
2,left,37426,1987,12,,イオン釧路店,北海道,釧路郡釧路町,,,北海道釧路郡釧路町桂木1丁目1-7,google_maps_name_search|municipality_corrected
13,left,37000,2021,10,,イオンモール Nagoya Noritake Garden,愛知県,名古屋市西区,,,愛知県名古屋市西区則武新町3丁目1-17,google_maps_name_search|prefecture_municipality_corrected
9,right,37000,2014,11,,GRAND TREE MUSASHIKOSUGI (グランツリー武蔵小杉),神奈川県,川崎市中原区,,,神奈川県川崎市中原区新丸子東3丁目1135-1,google_maps_name_search|municipality_ward_corrected
11,right,36773,2009,4,,ラザウォーク甲斐双葉,山梨県,甲斐市,,,山梨県甲斐市志田字柿木645-1,google_maps_name_search|partial_name_match|ocr_name_corrected
10,right,36736,1994,7,,上越ウイングマーケットセンター,新潟県,上越市,,,新潟県上越市富岡3458,google_maps_name_search
4,right,35900,2014,12,,ビバモールさいたま新都心,埼玉県,さいたま市浦和区,,,埼玉県さいたま市浦和区上木崎1丁目13-1,google_maps_name_search
4,right,35826,1982,9,,大宮西口DOMショッピングセンター,埼玉県,さいたま市大宮区,,,埼玉県さいたま市大宮区桜木町2丁目3,google_maps_name_search
18,right,35636,2008,6,,ゆめタウン出雲,島根県,出雲市,,,島根県出雲市大塚町650-1,google_maps_name_search|partial_name_match|ocr_name_corrected
18,right,35596,1987,4,,和歌山ミオ北館、近鉄百貨店和歌山店,和歌山県,和歌山市,,,和歌山県和歌山市美園町5丁目61,google_maps_name_search
8,left,35300,2018,4,,千住ミルディス(北千住マルイほか),東京都,足立区,,,東京都足立区千住3丁目92,google_maps_name_search|prefecture_municipality_corrected
12,right,35200,2013,4,,MARK IS 静岡,静岡県,静岡市葵区,,,静岡県静岡市葵区柚木1026,google_maps_name_search|prefecture_municipality_corrected
12,left,35100,2005,3,,土岐プレミアム・アウトレット,岐阜県,土岐市,,,岐阜県土岐市土岐ヶ丘1丁目2,google_maps_name_search
6,right,35031,2005,3,,イトーヨーカドー四街道店,千葉県,四街道市,,,千葉県四街道市中央5,google_maps_name_search
14,right,35000,1991,4,,イオン近江八幡ショッピングセンター,滋賀県,近江八幡市,,,滋賀県近江八幡市鷹飼町南3丁目7,google_maps_name_search|partial_name_match|ocr_name_corrected|municipality_corrected
8,left,35000,2000,5,,イオン板橋ショッピングセンター,東京都,板橋区,,,東京都板橋区徳丸2丁目6-1,google_maps_name_search|prefecture_municipality_corrected
4,right,35000,2007,10,,浦和PARCO,埼玉県,さいたま市浦和区,,,埼玉県さいたま市浦和区東高砂町11-1,google_maps_name_search
18,right,34688,1994,5,,イオン松江ショッピングセンター,島根県,松江市,,,島根県松江市東朝日町151,google_maps_name_search|partial_name_match|ocr_name_corrected
12,right,34237,1999,3,,アピタ島田、エンチョー島田店,静岡県,島田市,,,静岡県島田市宝来町8-2,google_maps_name_search
7,left,34010,2006,4,,オリナス錦糸町,東京都,墨田区,,,東京都墨田区太平4丁目1-2,google_maps_name_search|prefecture_municipality_corrected
13,right,34006,1999,3,,イオン春日井ショッピングセンター,愛知県,春日井市,,,愛知県春日井市柏井町4丁目17,google_maps_name_search
14,right,34000,2001,7,,イオンモール明和,三重県,多気郡明和町,,,三重県多気郡明和町中村1223,google_maps_name_search|municipality_corrected
2,right,33541,2003,3,,イオンモール富谷,宮城県,富谷市,,,宮城県富谷市大清水1丁目33-1,google_maps_name_search|partial_name_match|ocr_name_corrected
16,right,33519,2007,12,,りんくうプレジャータウンSEACLE,大阪府,泉佐野市,,,大阪府泉佐野市りんくう往来南3,google_maps_name_search|partial_name_match|ocr_name_corrected
7,left,33300,2010,6,,アリオ北砂,東京都,江東区,,,東京都江東区北砂2丁目17-1,google_maps_name_search|prefecture_municipality_corrected
9,left,33289,2010,3,,Colette・Mare(コレットマーレ) ヒューリックみなとみらい ショッピングタウン,神奈川県,横浜市中区,,,神奈川県横浜市中区桜木町1丁目1-7,google_maps_name_search|municipality_ward_corrected
11,left,33000,2015,7,,イオンモールとなみ,富山県,砺波市,,,富山県砺波市中神1丁目174,google_maps_name_search|prefecture_municipality_corrected
21,left,33000,2007,10,,筑紫野ベレッサ,福岡県,筑紫野市,,,福岡県筑紫野市美しが丘南1丁目12-1,google_maps_name_search
10,right,33000,2005,4,,イオンモール新発田,新潟県,新発田市,,,新潟県新発田市住吉町5丁目11-5,google_maps_name_search
10,left,32900,2013,3,,bono相模大野(ボーノ相模大野),神奈川県,相模原市南区,,,神奈川県相模原市南区相模大野3丁目2-1,google_maps_name_search
5,right,32875,1994,3,,ゆみーる鎌取ショッピングセンター,千葉県,千葉市緑区,,,千葉県千葉市緑区おゆみ野3丁目16-1,google_maps_name_search|partial_name_match|ocr_name_corrected
2,left,32721,2000,3,,北上ツインモールプラザ,岩手県,北上市,,,岩手県北上市本通り2丁目2-1,google_maps_name_search
8,right,32400,2018,10,,立川高島屋S.C.,東京都,立川市,,,東京都立川市曙町2丁目39-3,google_maps_name_search|partial_name_match|ocr_name_corrected
18,right,32000,1989,1,,イオンモール出雲,島根県,出雲市,,,島根県出雲市渡橋町1066,google_maps_name_search|partial_name_match|ocr_name_corrected
16,left,32000,2005,5,,京阪シティモール,大阪府,大阪市中央区,,,大阪府大阪市中央区天満橋京町1-1,google_maps_name_search|prefecture_municipality_corrected
17,left,32000,2024,11,,三井アウトレットパーク マリンピア神戸,兵庫県,神戸市垂水区,,,兵庫県神戸市垂水区海岸通12-2,google_maps_name_search|partial_name_match|ocr_name_corrected|municipality_ward_corrected
12,right,32000,2011,10,,新静岡セノバ,静岡県,静岡市葵区,,,静岡県静岡市葵区鷹匠1丁目1-1,google_maps_name_search|prefecture_municipality_corrected
5,left,31979,2006,10,,ビバモール加須,埼玉県,加須市,,,埼玉県加須市下高柳1丁目29,google_maps_name_search
8,right,31952,2007,10,,町田東急ツインズ,東京都,町田市,,,東京都町田市原町田6丁目4-1,google_maps_name_search
7,right,31600,2011,3,,二子玉川ライズ・ショッピングセンター,東京都,世田谷区,,,東京都世田谷区玉川2丁目21-1,google_maps_name_search|municipality_corrected
5,left,31577,1992,2,,アコス ショッピングセンター (アコス専門店街、草加マルイ),埼玉県,草加市,,,埼玉県草加市高砂2丁目7-1,google_maps_name_search
3,right,31297,1995,10,,いわきエブリア,福島県,いわき市,,,福島県いわき市鹿島町米田日渡5,google_maps_name_search
9,left,31122,1995,3,,ASTA (アスタ),東京都,西東京市,,,東京都西東京市田無町2丁目1-1,google_maps_name_search
9,right,31000,1976,4,,港南台バーズ,神奈川県,横浜市港南区,,,神奈川県横浜市港南区港南台3丁目1-3,google_maps_name_search|prefecture_municipality_corrected
8,left,31000,2007,11,,アリオ西新井,東京都,足立区,,,東京都足立区西新井栄町1丁目20-1,google_maps_name_search|prefecture_municipality_corrected
18,left,31000,2006,7,,イオンモール奈良登美ヶ丘,奈良県,生駒市,,,奈良県生駒市鹿畑町3027,google_maps_name_search|partial_name_match|ocr_name_corrected
12,right,30933,2000,11,,浜松プラザ,静岡県,浜松市中央区,,,静岡県浜松市中央区上西町1020-1,google_maps_name_search
20,right,30847,2002,3,,フジグラン重信、DCM重信店,愛媛県,東温市,,,愛媛県東温市野田3丁目1-13,google_maps_name_search|partial_name_match|ocr_name_corrected
21,left,30800,1999,3,,博多リバレインモール by TAKASHIMAYA,福岡県,福岡市博多区,,,福岡県福岡市博多区下川端町3-1,google_maps_name_search|prefecture_municipality_corrected
11,left,30800,2007,9,,総曲輪フェリオ,富山県,富山市,,,富山県富山市総曲輪3丁目8-6,google_maps_name_search|prefecture_municipality_corrected
22,left,30760,2005,6,,ゆめタウン八代,熊本県,八代市,,,熊本県八代市建馬町3-1,google_maps_name_search|partial_name_match|ocr_name_corrected|municipality_corrected
8,left,30684,1995,11,,赤羽パルロード3・イトーヨーカドー赤羽店,東京都,北区,,,東京都北区赤羽西1丁目7-1,google_maps_name_search|partial_name_match|ocr_name_corrected|prefecture_municipality_corrected
19,right,30516,1993,11,,ゆめタウン下松、星プラザ,山口県,下松市,,,山口県下松市中央町21-3,google_maps_name_search
9,left,30464,1997,7,,みなとみらい東急スクエア,神奈川県,横浜市西区,,,神奈川県横浜市西区みなとみらい2丁目3-2,google_maps_name_search|municipality_ward_corrected
17,right,30300,1993,9,,キャスパ,兵庫県,姫路市,,,兵庫県姫路市西駅前町88,google_maps_name_search
7,left,30238,2000,11,,トピレックプラザ,東京都,江東区,,,東京都江東区南砂6丁目7-15,google_maps_name_search|partial_name_match|ocr_name_corrected|prefecture_municipality_corrected
11,left,30217,1985,9,,フェアモール松任,石川県,白山市,,,石川県白山市幸明町280,google_maps_name_search
